student_id,age,gender,socioeconomic_status,parental_education_level,family_background,first_generation_student,gpa,previous_academic_performance,subject_failure_count,credits_completed,course_load,scholarship_status,attendance_rate,class_participation_score,assignment_submission_rate,quiz_completion_rate,time_spent_on_learning_platform,login_frequency,engagement_score,learning_style,motivation_level,peer_interaction_score,counseling_sessions_attended,stress_level,dropout_status
S1236,18,Male,Low,Primary,Joint,No,1.6,Low,3,43,3,Yes,72,10,43,66,12.4,12,9,Kinesthetic,3,8,5,Medium,0
S1237,21,Female,Medium,Graduate,Nuclear,No,2.99,High,1,31,4,No,50,8,35,63,2.1,19,9,Mixed,1,10,1,Medium,0
S1238,22,Other,Low,Graduate,Nuclear,Yes,2.37,Low,3,24,5,No,69,2,50,64,5.2,2,9,Kinesthetic,5,10,5,Medium,0
S1239,21,Male,Medium,Secondary,Joint,No,2.1,Low,1,30,6,No,67,3,53,83,18.7,8,8,Kinesthetic,5,0,0,Low,0
S1240,19,Female,High,Postgraduate,Joint,No,3.92,Medium,4,42,5,No,81,9,73,64,13.3,7,6,Visual,4,9,4,Medium,0
S1241,25,Male,Medium,Graduate,Joint,Yes,3.74,Medium,1,42,3,Yes,80,3,53,61,18.0,21,7,Auditory,4,9,0,High,0
S1242,22,Male,Medium,Secondary,Single Parent,No,2.76,High,2,46,6,Yes,48,6,61,49,17.3,13,8,Auditory,2,10,4,Medium,0
S1243,20,Female,High,Primary,Joint,No,3.94,Medium,0,22,7,No,54,0,30,62,4.8,26,9,Mixed,1,7,5,Medium,0
S1244,19,Male,Low,Primary,Single Parent,No,2.32,Low,3,45,5,No,72,4,33,96,12.0,20,9,Visual,2,3,2,Medium,0
S1245,19,Female,Low,Postgraduate,Nuclear,Yes,3.13,High,3,83,7,No,46,8,43,40,11.9,12,6,Auditory,5,6,0,Low,0
S1246,17,Female,Low,Secondary,Joint,Yes,3.21,Medium,1,44,7,Yes,86,3,59,90,15.0,7,1,Visual,4,6,2,Low,0
S1247,17,Female,Low,None,Joint,Yes,2.91,Low,1,44,3,No,60,6,32,89,5.6,2,6,Kinesthetic,4,6,0,High,0
S1248,22,Male,Medium,Primary,Nuclear,Yes,2.56,Low,4,71,7,No,87,3,71,67,6.0,24,9,Kinesthetic,5,5,1,Medium,0
S1249,19,Female,Low,Secondary,Nuclear,No,3.54,Low,0,116,3,No,42,7,50,78,15.0,14,1,Auditory,3,10,2,Medium,1
S1250,25,Male,Medium,Secondary,Joint,Yes,1.63,Low,2,60,6,Yes,50,6,78,33,18.2,14,4,Auditory,3,3,1,Medium,1
S1251,19,Male,Medium,Postgraduate,Nuclear,No,2.43,Low,3,33,3,No,56,7,67,49,4.5,6,6,Visual,3,4,2,Low,0
S1252,17,Female,Low,Graduate,Joint,Yes,3.68,Medium,3,88,7,No,73,2,56,58,19.8,25,3,Mixed,5,2,1,High,0
S1253,19,Male,Medium,Graduate,Nuclear,No,2.67,Medium,1,69,6,No,56,2,67,83,11.2,14,1,Auditory,3,10,3,High,1
S1254,20,Female,Low,Graduate,Nuclear,No,1.72,Low,1,56,7,No,46,8,100,42,6.0,28,7,Kinesthetic,1,4,3,High,1
S1255,23,Other,Medium,None,Nuclear,No,1.94,Medium,3,73,5,No,62,8,89,21,17.6,24,6,Kinesthetic,1,6,1,Low,0
S1256,25,Female,Medium,Graduate,Nuclear,No,3.3,Low,4,118,4,No,74,4,34,29,7.9,18,6,Auditory,3,2,5,Medium,0
S1257,20,Female,High,None,Nuclear,No,1.68,Medium,3,33,4,No,60,4,98,64,8.3,5,9,Auditory,4,0,4,Low,0
S1258,23,Male,High,Graduate,Nuclear,No,2.12,Medium,0,66,7,Yes,63,1,58,22,17.0,25,8,Mixed,3,4,0,Medium,0
S1259,18,Female,Low,Primary,Joint,Yes,1.57,Medium,3,99,7,No,79,4,51,73,9.0,20,6,Visual,3,8,0,Low,0
S1260,24,Female,Medium,Graduate,Single Parent,No,1.77,Medium,1,116,4,No,45,4,51,84,19.2,15,9,Visual,5,4,1,High,1
S1261,18,Male,Medium,Secondary,Single Parent,Yes,1.92,Low,4,118,6,No,64,5,73,53,7.4,7,5,Auditory,1,1,4,Medium,0
S1262,19,Female,Medium,Graduate,Nuclear,No,3.94,Medium,1,91,7,No,59,8,60,51,14.1,28,2,Visual,1,5,2,Low,1
S1263,23,Female,Medium,Primary,Joint,Yes,2.41,Low,3,65,4,No,90,7,52,49,10.4,15,3,Mixed,2,0,0,Medium,0
S1264,19,Female,Low,Secondary,Single Parent,No,3.54,Medium,4,20,5,Yes,46,2,37,23,11.7,24,4,Auditory,5,4,1,Low,0
S1265,22,Male,Medium,Secondary,Joint,Yes,1.84,Medium,0,111,3,No,46,9,86,29,3.5,29,8,Auditory,5,5,5,Medium,1
S1266,25,Female,Medium,Secondary,Nuclear,No,3.56,Low,4,48,3,No,59,8,74,98,7.6,1,7,Visual,5,0,5,Medium,0
S1267,24,Other,Medium,Graduate,Nuclear,No,1.84,High,2,67,5,Yes,91,4,38,57,9.8,27,2,Mixed,2,3,1,Medium,1
S1268,18,Male,Low,Graduate,Nuclear,Yes,2.84,Medium,4,76,5,No,61,3,95,81,12.1,1,8,Kinesthetic,5,4,4,Medium,0
S1269,18,Female,Medium,None,Joint,No,3.07,High,4,41,5,No,87,10,65,74,17.8,6,6,Kinesthetic,5,9,0,Medium,0
S1270,17,Female,Low,Primary,Nuclear,No,1.64,Low,3,83,6,No,78,2,31,92,3.6,20,3,Auditory,3,7,4,Medium,1
S1271,20,Male,Medium,Graduate,Nuclear,No,3.46,Low,1,110,5,No,41,7,75,22,2.9,23,8,Mixed,2,3,4,Low,0
S1272,18,Female,Low,Secondary,Single Parent,No,3.81,High,2,72,5,Yes,95,6,82,36,17.9,3,2,Kinesthetic,1,7,4,Medium,0
S1273,24,Male,Low,Primary,Single Parent,Yes,3.18,Medium,1,114,7,No,77,0,48,25,1.7,8,2,Visual,2,10,2,Low,0
S1274,21,Male,Medium,Secondary,Nuclear,No,3.08,Low,1,47,5,No,48,7,85,96,14.6,22,6,Visual,3,3,4,Medium,0
S1275,17,Male,Low,Secondary,Single Parent,No,1.76,Low,0,38,3,Yes,79,0,50,96,12.2,8,1,Auditory,1,9,4,Medium,1
S1276,21,Male,Low,Primary,Nuclear,Yes,2.42,High,1,109,7,No,51,1,69,51,10.1,19,4,Kinesthetic,2,8,3,Medium,0
S1277,19,Female,Low,None,Single Parent,No,2.82,Low,2,118,5,Yes,55,6,61,37,19.9,25,9,Auditory,1,6,4,Low,0
S1278,24,Male,Medium,Secondary,Joint,Yes,2.56,High,0,80,3,No,45,7,91,22,10.7,29,1,Visual,3,3,0,Medium,1
S1279,23,Male,Low,Secondary,Nuclear,No,2.08,Low,0,28,4,No,96,7,88,94,5.4,1,9,Visual,5,8,3,Low,0
S1280,17,Female,Low,Secondary,Nuclear,Yes,2.59,Medium,2,21,5,No,72,0,72,44,6.6,19,2,Mixed,5,0,4,Medium,0
S1281,23,Male,Medium,Postgraduate,Nuclear,No,2.73,Medium,1,24,5,Yes,54,1,77,52,15.3,4,6,Visual,1,1,3,Medium,0
S1282,20,Male,Medium,None,Nuclear,No,2.06,High,1,23,7,No,67,8,51,27,1.2,16,8,Kinesthetic,2,1,1,Low,0
S1283,21,Male,Medium,Primary,Nuclear,No,2.68,Medium,3,108,7,No,67,3,32,24,4.8,17,5,Kinesthetic,1,3,4,High,0
S1284,19,Female,Low,Primary,Nuclear,Yes,3.27,Low,5,20,7,No,40,1,75,28,15.8,11,8,Visual,3,6,4,Medium,0
S1285,17,Male,Medium,Graduate,Single Parent,Yes,3.76,Low,0,46,3,No,43,2,71,88,12.9,21,8,Kinesthetic,4,3,0,Medium,0
S1286,21,Male,Medium,Secondary,Single Parent,No,3.85,Medium,3,73,4,Yes,88,2,61,79,3.4,14,6,Mixed,1,7,5,High,0
S1287,24,Male,Medium,Graduate,Guardian,Yes,2.2,Low,0,79,3,Yes,75,8,87,49,19.6,29,10,Mixed,4,5,4,Medium,0
S1288,25,Male,Medium,Primary,Nuclear,Yes,3.35,Medium,3,119,4,Yes,43,1,60,21,15.9,4,4,Visual,5,10,5,Low,0
S1289,22,Male,Medium,Graduate,Single Parent,Yes,1.88,Medium,3,87,5,No,89,2,95,86,3.9,22,1,Mixed,5,3,5,High,1
S1290,25,Female,Medium,Secondary,Nuclear,No,2.31,Medium,0,92,4,Yes,48,8,55,59,10.4,12,4,Kinesthetic,4,3,2,Medium,0
S1291,21,Female,Medium,Primary,Single Parent,No,3.78,Medium,1,55,6,No,55,5,75,36,15.3,9,3,Visual,4,7,3,High,1
S1292,19,Male,Low,Secondary,Nuclear,No,1.97,Low,5,95,3,No,44,0,89,46,7.1,8,1,Auditory,1,6,2,Low,1
S1293,20,Female,Low,Primary,Nuclear,No,3.25,Medium,1,101,7,No,85,1,43,37,5.5,4,1,Auditory,1,2,3,Medium,0
S1294,20,Male,Low,Postgraduate,Nuclear,Yes,1.62,Low,1,64,4,Yes,53,6,55,22,7.7,8,3,Mixed,5,2,2,Medium,1
S1295,20,Female,Low,Secondary,Single Parent,Yes,2.15,Medium,5,81,3,Yes,73,10,63,48,17.3,5,2,Mixed,5,3,4,Low,0
S1296,17,Male,Low,Primary,Nuclear,No,3.2,Low,2,37,4,No,90,5,57,62,7.8,9,10,Kinesthetic,3,3,3,Medium,0
S1297,17,Female,Medium,None,Nuclear,Yes,1.7,Medium,3,88,6,Yes,91,1,39,47,9.3,10,3,Visual,5,1,3,Medium,1
S1298,18,Male,Medium,Primary,Single Parent,No,1.67,Medium,3,84,6,No,76,2,51,25,1.1,16,3,Mixed,4,6,0,Low,1
S1299,25,Male,High,None,Nuclear,Yes,2.68,Medium,4,51,4,Yes,60,5,76,91,5.2,27,8,Auditory,1,9,4,High,0
S1300,19,Female,Medium,Postgraduate,Joint,No,3.26,Medium,3,81,4,No,94,5,47,68,14.9,2,4,Auditory,3,7,2,High,0
S1301,22,Female,Medium,Primary,Joint,Yes,3.12,Low,2,34,4,No,91,0,36,59,17.0,6,2,Mixed,2,1,2,Medium,0
S1302,20,Female,Low,Graduate,Single Parent,Yes,3.6,Low,5,27,3,No,98,10,41,62,1.2,1,1,Kinesthetic,2,10,3,Medium,0
S1303,19,Female,Low,Postgraduate,Nuclear,No,2.72,Low,0,105,7,Yes,92,4,63,37,7.8,26,4,Visual,2,1,4,Medium,0
S1304,19,Female,Medium,Graduate,Nuclear,No,1.69,High,5,33,3,No,90,7,37,69,5.6,6,8,Visual,2,2,5,Low,0
S1305,24,Male,Medium,Primary,Nuclear,Yes,3.06,Medium,3,27,3,Yes,75,6,61,88,7.8,7,9,Visual,5,2,1,Medium,0
S1306,19,Male,Medium,Secondary,Nuclear,No,2.02,Low,0,27,6,No,91,4,85,53,5.6,9,2,Auditory,4,6,3,Low,0
S1307,23,Male,High,Secondary,Nuclear,No,3.64,Low,0,30,7,Yes,85,8,94,95,8.1,2,4,Kinesthetic,1,3,4,Low,0
S1308,24,Male,Low,Secondary,Guardian,No,2.97,Medium,5,50,7,No,76,3,73,30,10.1,7,9,Mixed,1,5,5,Medium,0
S1309,24,Male,Medium,Postgraduate,Nuclear,Yes,2.95,Low,1,116,7,Yes,80,1,97,48,17.6,3,1,Auditory,2,2,2,High,0
S1310,24,Male,Low,Graduate,Joint,Yes,2.1,Low,0,67,5,No,40,7,65,76,16.5,2,2,Kinesthetic,5,5,5,Low,1
S1311,21,Female,Medium,Secondary,Single Parent,No,3.63,Medium,4,42,5,Yes,86,0,95,34,16.3,18,9,Mixed,5,4,2,High,0
S1312,18,Female,Medium,Graduate,Joint,Yes,3.21,Medium,3,32,5,No,63,2,38,42,3.8,21,4,Kinesthetic,3,9,0,Medium,0
S1313,23,Male,Medium,Primary,Nuclear,No,2.24,Low,0,90,4,No,60,3,61,55,6.2,4,6,Visual,2,7,4,Low,0
S1314,25,Other,Medium,Secondary,Joint,No,3.6,High,1,40,7,No,55,3,52,50,17.3,20,5,Visual,1,6,4,Low,0
S1315,23,Female,Medium,Secondary,Joint,No,3.36,Low,5,60,6,No,96,0,56,54,16.6,2,4,Kinesthetic,1,8,3,Medium,0
S1316,19,Male,Medium,Primary,Nuclear,No,3.47,High,0,51,3,No,67,7,60,59,4.8,11,4,Visual,5,2,0,Medium,0
S1317,19,Male,High,Secondary,Joint,Yes,3.72,Medium,2,96,6,No,78,10,54,63,3.3,10,9,Kinesthetic,3,6,2,Medium,0
S1318,18,Male,High,Secondary,Nuclear,No,3.67,Low,0,92,6,No,60,10,75,88,3.9,21,6,Visual,1,5,2,Low,0
S1319,23,Female,Low,Graduate,Joint,Yes,1.93,Low,3,43,6,No,99,6,86,87,9.0,12,8,Mixed,2,9,0,Medium,0
S1320,25,Female,Low,Secondary,Nuclear,No,3.4,Medium,0,106,5,No,92,2,65,52,15.2,15,6,Mixed,2,3,1,Low,0
S1321,25,Female,Low,Graduate,Nuclear,No,2.18,High,2,87,5,No,58,0,32,44,4.2,16,8,Kinesthetic,3,4,3,Medium,0
S1322,23,Male,Medium,Secondary,Joint,No,3.86,Low,2,37,5,No,67,2,43,80,15.3,14,10,Auditory,2,1,2,Medium,0
S1323,18,Male,Medium,Secondary,Nuclear,No,2.43,Medium,5,117,3,No,47,8,64,52,16.0,22,8,Visual,4,2,2,High,1
S1324,24,Male,Medium,Graduate,Nuclear,No,3.15,Medium,1,96,3,Yes,62,4,96,91,19.7,8,4,Visual,1,0,0,High,0
S1325,20,Male,Low,Secondary,Guardian,Yes,1.88,Low,4,95,3,No,64,8,39,51,14.5,26,6,Auditory,2,1,1,High,1
S1326,17,Male,Low,Graduate,Single Parent,Yes,3.95,Medium,1,42,3,No,87,5,90,45,7.3,8,1,Mixed,5,4,4,Low,0
S1327,20,Female,Low,Secondary,Nuclear,No,2.79,High,2,41,3,Yes,68,6,36,81,15.0,16,8,Auditory,2,9,3,Low,0
S1328,21,Male,Medium,Postgraduate,Joint,No,3.12,Medium,0,42,7,No,63,5,90,24,10.3,5,10,Visual,3,10,2,High,0
S1329,20,Male,Low,None,Nuclear,No,1.53,Medium,5,103,4,No,45,10,71,42,9.7,5,1,Mixed,3,5,3,Medium,1
S1330,22,Female,Medium,Secondary,Nuclear,No,2.57,High,4,89,3,No,73,1,34,37,15.7,26,7,Kinesthetic,3,1,5,Low,0
S1331,19,Female,Medium,Primary,Nuclear,No,2.38,Low,3,97,4,No,66,1,31,32,15.3,22,2,Mixed,5,8,2,Low,0
S1332,18,Female,Medium,None,Nuclear,No,3.94,Low,0,82,6,Yes,41,9,82,22,11.1,11,4,Auditory,3,0,4,Medium,0
S1333,19,Male,Medium,Graduate,Single Parent,No,1.98,Low,0,65,5,Yes,82,6,46,81,12.2,27,10,Auditory,3,0,5,Low,0
S1334,23,Other,Medium,Primary,Joint,Yes,2.34,Low,4,42,5,No,57,3,41,71,2.3,10,7,Auditory,3,2,1,Low,0
S1335,24,Female,Medium,Graduate,Nuclear,No,3.33,Low,4,110,7,Yes,46,9,62,30,9.0,5,5,Auditory,1,6,1,Medium,0
S1336,18,Male,Medium,Graduate,Single Parent,Yes,3.8,High,3,44,7,No,68,7,82,43,18.1,11,3,Kinesthetic,2,2,3,High,0
S1337,21,Female,Low,None,Nuclear,Yes,1.51,Medium,1,109,7,No,68,8,100,44,17.5,10,9,Visual,4,8,2,Medium,0
S1338,22,Female,Medium,Secondary,Nuclear,No,3.97,Medium,2,29,5,Yes,99,4,30,54,14.5,15,10,Visual,2,0,1,Medium,0
S1339,17,Female,Medium,Graduate,Single Parent,Yes,1.81,Medium,4,99,3,Yes,44,9,57,45,14.1,4,10,Visual,4,2,3,Low,1
S1340,24,Female,Medium,Postgraduate,Nuclear,No,1.52,Medium,2,58,5,No,61,9,85,81,13.2,1,7,Mixed,3,5,2,High,1
S1341,21,Male,Low,Postgraduate,Single Parent,No,2.59,Medium,1,23,3,No,69,6,35,77,7.1,27,7,Mixed,5,1,3,Low,0
S1342,22,Male,Medium,Primary,Nuclear,No,3.75,Low,3,51,3,Yes,79,1,30,47,2.1,28,7,Visual,2,7,4,Medium,0
S1343,19,Female,High,Secondary,Nuclear,No,1.5,Low,3,119,6,Yes,52,6,82,71,1.6,15,1,Mixed,2,7,3,Low,1
S1344,21,Female,Medium,Secondary,Nuclear,No,3.46,High,5,111,7,No,71,5,33,41,1.6,1,9,Auditory,2,4,2,Medium,0
S1345,20,Male,Low,None,Nuclear,No,2.58,Low,2,116,5,No,94,6,41,46,19.9,25,4,Mixed,3,2,3,Medium,0
S1346,20,Male,High,Secondary,Nuclear,Yes,2.5,Medium,5,61,5,No,66,10,58,90,9.2,9,8,Visual,1,5,3,Medium,0
S1347,24,Male,High,Primary,Nuclear,No,3.94,Low,4,24,7,No,60,1,71,64,4.9,20,2,Visual,4,2,0,Low,0
S1348,17,Male,Medium,None,Nuclear,No,1.93,Medium,5,93,7,Yes,65,5,58,94,17.0,9,4,Auditory,3,4,1,Medium,0
S1349,19,Female,Medium,Secondary,Single Parent,Yes,3.25,Medium,5,98,6,No,48,10,69,33,9.2,20,9,Kinesthetic,5,6,2,Low,0
S1350,21,Male,Medium,Secondary,Nuclear,Yes,1.85,Low,4,102,7,No,49,7,59,56,15.8,10,6,Kinesthetic,4,8,1,Low,1
S1351,24,Female,Medium,Secondary,Nuclear,Yes,1.85,Medium,2,115,4,No,95,7,75,92,8.1,19,1,Visual,5,6,0,High,1
S1352,25,Female,Low,Secondary,Single Parent,No,1.73,Medium,2,104,7,Yes,46,1,71,82,11.8,14,9,Kinesthetic,3,2,5,Medium,1
S1353,19,Other,Low,Primary,Joint,Yes,1.86,High,4,21,7,No,54,8,85,82,9.3,12,5,Kinesthetic,4,5,2,High,1
S1354,19,Male,Low,Graduate,Nuclear,Yes,2.63,Low,0,46,6,No,76,6,37,20,9.7,9,10,Auditory,1,4,4,High,0
S1355,17,Male,Medium,Postgraduate,Nuclear,Yes,3.15,Low,5,49,6,Yes,61,8,90,85,1.6,3,4,Mixed,2,9,1,High,0
S1356,17,Male,Medium,None,Single Parent,No,3.67,Medium,4,31,6,No,59,0,31,77,18.3,11,8,Kinesthetic,2,7,5,Medium,0
S1357,21,Female,Medium,Secondary,Nuclear,No,3.37,Medium,4,50,3,No,63,7,55,65,11.0,2,7,Kinesthetic,3,10,4,Medium,0
S1358,20,Male,Low,Graduate,Nuclear,No,2.75,Low,4,99,4,No,92,1,36,48,7.2,27,7,Visual,2,0,4,High,0
S1359,24,Female,Medium,Postgraduate,Nuclear,No,2.17,Low,4,27,4,No,99,5,30,64,4.8,7,3,Auditory,1,0,1,High,0
S1360,20,Female,Medium,None,Guardian,Yes,3.05,Medium,2,73,3,No,45,0,98,28,19.3,8,5,Kinesthetic,2,10,1,Medium,0
S1361,22,Female,Medium,None,Guardian,No,2.12,Medium,0,60,7,No,98,9,64,72,2.1,27,7,Auditory,5,5,0,Medium,0
S1362,21,Female,High,Secondary,Single Parent,No,1.74,Medium,3,49,5,No,95,5,49,72,14.9,10,6,Kinesthetic,4,8,2,Medium,0
S1363,18,Male,Low,Secondary,Nuclear,No,2.97,Medium,4,46,5,Yes,49,1,85,37,15.9,18,7,Visual,5,5,0,Medium,0
S1364,22,Male,Low,Postgraduate,Nuclear,No,3.78,Medium,0,54,7,No,57,4,82,34,19.9,16,3,Auditory,3,1,4,Medium,1
S1365,24,Male,Medium,Primary,Nuclear,No,1.67,Medium,4,78,5,No,50,2,76,85,8.9,27,5,Auditory,2,0,3,High,1
S1366,22,Female,Medium,Primary,Nuclear,No,2.84,Medium,1,79,3,No,61,9,98,75,3.4,1,1,Visual,5,2,0,Medium,0
S1367,20,Male,Low,Primary,Joint,Yes,3.56,Low,2,39,5,No,52,5,74,33,7.4,6,3,Mixed,5,4,5,Medium,1
S1368,20,Female,Medium,Graduate,Single Parent,No,1.85,Medium,1,116,5,No,40,1,42,94,11.7,17,6,Visual,1,10,1,High,1
S1369,21,Male,Low,Secondary,Joint,Yes,2.0,Medium,3,80,4,No,48,10,98,49,5.7,12,9,Mixed,1,10,2,High,1
S1370,17,Female,Medium,Postgraduate,Nuclear,No,3.0,Medium,3,90,6,No,48,9,79,69,16.2,3,7,Visual,3,8,1,Low,0
S1371,20,Male,Medium,Graduate,Nuclear,No,3.8,High,0,105,7,No,57,6,86,64,11.0,24,9,Kinesthetic,5,1,5,Medium,0
S1372,23,Female,Medium,None,Nuclear,Yes,3.52,Medium,1,30,6,Yes,68,3,38,41,16.3,23,2,Auditory,1,8,0,Low,0
S1373,20,Male,Low,Primary,Joint,No,2.65,High,5,97,5,Yes,55,8,81,56,6.5,16,6,Mixed,2,3,3,Low,0
S1374,24,Female,Low,Secondary,Nuclear,No,2.9,Low,3,101,7,No,61,7,75,38,5.2,6,6,Visual,5,0,4,Medium,0
S1375,22,Male,High,Secondary,Nuclear,No,1.83,Low,5,97,3,Yes,77,0,70,95,1.1,22,2,Kinesthetic,1,2,2,Medium,1
S1376,24,Female,Low,Primary,Nuclear,No,2.34,Low,2,75,4,No,97,7,76,90,2.4,26,3,Auditory,2,2,1,Medium,0
S1377,22,Female,Low,Graduate,Nuclear,No,1.55,Medium,0,114,3,No,75,9,71,77,13.9,22,1,Auditory,4,9,1,Medium,1
S1378,24,Male,Medium,Graduate,Nuclear,No,3.41,Medium,5,26,6,Yes,63,0,66,63,2.5,28,4,Kinesthetic,4,5,3,Medium,0
S1379,21,Female,High,Primary,Nuclear,Yes,2.99,Medium,2,76,3,No,41,10,58,51,15.9,19,1,Auditory,5,2,2,Medium,1
S1380,18,Male,Low,Postgraduate,Guardian,No,2.46,Low,5,47,4,No,71,3,78,94,2.1,21,3,Kinesthetic,2,4,1,Low,0
S1381,21,Female,Medium,Graduate,Nuclear,No,1.77,Low,5,107,4,No,71,1,41,83,9.0,7,10,Visual,3,10,3,Medium,0
S1382,17,Male,Medium,Postgraduate,Joint,Yes,3.79,Medium,4,104,6,No,91,9,34,35,4.9,1,7,Auditory,1,0,5,High,0
S1383,21,Male,Medium,Primary,Joint,Yes,3.23,Medium,0,71,6,No,40,4,79,43,11.8,9,5,Mixed,5,6,1,Medium,0
S1384,22,Male,Low,Graduate,Joint,No,1.96,Low,1,75,5,No,77,6,74,43,14.4,6,5,Mixed,5,6,5,Medium,0
S1385,19,Male,Medium,Secondary,Joint,Yes,2.59,High,2,90,3,No,58,10,99,24,3.8,27,10,Mixed,2,4,2,Low,0
S1386,23,Other,Medium,Primary,Single Parent,No,2.93,Medium,5,22,5,No,46,2,73,84,8.5,21,9,Mixed,3,7,3,High,1
S1387,24,Male,Medium,Primary,Single Parent,No,2.91,Medium,2,92,5,No,90,5,50,52,4.9,10,6,Mixed,5,8,5,Medium,0
S1388,20,Female,Medium,Graduate,Joint,No,3.52,Medium,0,86,5,No,76,10,74,93,11.4,5,9,Mixed,4,0,3,Medium,0
S1389,22,Female,Medium,Secondary,Nuclear,No,1.73,Low,1,66,3,No,45,5,50,49,5.6,14,9,Visual,4,4,5,Medium,1
S1390,22,Female,Low,Primary,Nuclear,Yes,2.38,Medium,1,82,4,Yes,55,0,79,73,17.2,4,7,Auditory,1,8,2,High,1
S1391,23,Female,Low,Graduate,Nuclear,Yes,3.33,Medium,2,110,5,No,66,8,85,98,14.3,16,2,Mixed,2,0,5,Low,0
S1392,22,Female,Medium,Secondary,Single Parent,No,1.8,Medium,0,79,4,No,77,5,46,54,9.8,28,1,Kinesthetic,2,5,4,Medium,1
S1393,18,Male,Low,Primary,Single Parent,No,3.98,Medium,3,45,5,No,63,0,35,52,7.9,9,2,Visual,2,9,5,Medium,0
S1394,20,Male,Low,None,Nuclear,No,3.07,Low,4,64,6,Yes,98,4,95,67,17.0,9,5,Visual,2,0,2,Low,0
S1395,19,Female,Medium,Primary,Single Parent,No,3.94,Medium,0,71,6,No,95,2,66,71,12.2,3,5,Kinesthetic,4,3,2,Medium,0
S1396,25,Male,Medium,Secondary,Single Parent,No,3.93,High,2,87,4,No,69,2,81,94,11.4,2,3,Auditory,1,3,2,Medium,0
S1397,19,Female,Medium,Secondary,Joint,Yes,3.48,High,5,103,3,No,78,5,87,87,8.4,1,3,Auditory,2,3,0,Medium,0
S1398,22,Female,Low,Graduate,Nuclear,No,3.51,Medium,1,53,4,Yes,78,10,64,91,5.3,11,3,Visual,5,3,0,Medium,0
S1399,24,Female,Medium,Primary,Single Parent,No,2.27,Medium,1,62,3,No,70,8,85,63,18.7,26,7,Kinesthetic,4,10,0,Medium,0
S1400,18,Male,Medium,Graduate,Nuclear,Yes,3.01,High,4,101,5,No,42,8,71,42,6.8,14,6,Mixed,4,6,4,High,1
S1401,20,Female,Medium,Postgraduate,Nuclear,No,2.04,High,5,24,6,No,79,3,33,73,10.2,16,8,Visual,1,8,1,High,0
S1402,23,Female,Medium,Primary,Nuclear,Yes,2.9,Low,5,113,3,Yes,64,8,48,75,10.1,25,7,Auditory,2,8,5,Medium,0
S1403,23,Male,Low,Secondary,Nuclear,No,3.98,High,1,51,5,No,90,2,45,22,16.6,15,10,Mixed,1,6,2,Medium,0
S1404,25,Female,Medium,Secondary,Guardian,No,1.87,Low,5,80,4,Yes,95,6,60,31,16.5,23,4,Kinesthetic,5,2,4,High,1
S1405,25,Female,Low,Secondary,Single Parent,No,3.45,High,4,31,6,No,62,9,80,73,18.0,23,3,Auditory,5,5,4,Medium,0
S1406,18,Male,Low,Primary,Nuclear,Yes,2.16,Medium,2,27,5,No,93,5,91,60,17.8,6,5,Mixed,5,0,5,High,0
S1407,21,Female,Medium,Secondary,Nuclear,No,1.87,Medium,3,30,3,No,53,9,33,28,13.0,14,1,Kinesthetic,2,4,5,Medium,1
S1408,23,Female,Medium,Postgraduate,Nuclear,Yes,2.08,Low,5,91,7,No,58,7,34,53,16.5,17,3,Kinesthetic,3,1,4,High,1
S1409,17,Female,Medium,Primary,Nuclear,No,2.96,Medium,4,35,7,No,68,10,80,35,1.9,1,8,Mixed,4,5,4,Low,0
S1410,20,Female,Low,Secondary,Joint,No,2.96,Low,4,20,4,Yes,56,2,51,65,17.4,22,7,Kinesthetic,1,9,1,Medium,0
S1411,21,Male,Medium,Postgraduate,Single Parent,No,1.58,Medium,4,28,7,No,44,7,77,61,15.5,25,1,Visual,5,5,3,Medium,1
S1412,21,Female,Low,Secondary,Joint,No,1.72,Medium,2,78,6,Yes,74,0,70,89,19.2,9,6,Kinesthetic,2,10,0,Low,0
S1413,24,Male,Low,Secondary,Joint,Yes,1.95,Low,2,33,5,No,86,10,96,80,9.2,27,8,Kinesthetic,2,9,4,Low,0
S1414,24,Male,Medium,Secondary,Nuclear,Yes,2.92,Medium,4,63,6,Yes,75,10,82,96,10.8,27,3,Kinesthetic,2,4,4,Medium,0
S1415,20,Female,Medium,Graduate,Nuclear,No,2.5,Medium,0,83,5,No,76,6,32,20,10.9,18,8,Auditory,4,4,3,Low,0
S1416,19,Male,High,Graduate,Single Parent,Yes,2.18,High,4,38,6,No,78,2,78,29,11.7,6,8,Mixed,3,3,5,Low,0
S1417,20,Male,Medium,Graduate,Joint,No,2.16,Medium,3,39,3,No,48,10,35,94,3.4,1,9,Auditory,2,0,0,High,1
S1418,25,Female,Medium,None,Joint,No,2.76,High,0,64,6,No,72,5,50,50,11.5,1,10,Auditory,1,6,4,Low,0
S1419,20,Male,Medium,None,Nuclear,No,3.54,Medium,3,24,7,Yes,51,1,100,98,11.9,26,6,Visual,3,10,0,High,1
S1420,25,Male,Medium,Secondary,Nuclear,No,3.49,High,1,23,5,No,67,2,72,51,10.2,3,4,Mixed,5,8,1,Medium,0
S1421,20,Female,Low,Primary,Nuclear,No,3.94,Medium,3,38,4,Yes,76,9,48,33,2.3,21,8,Visual,1,1,5,High,0
